_id,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry,Longitude,Latitude
857,429,3391807,2009,D11,Stabbing,2009-12-13T05:00:00,114,Lambton Baby Point (114),,-79.4986115,857,"{u'type': u'Point', u'coordinates': (-79.4986115, 43.6656075)}",-79.4986115,43.6656075
858,430,3583884,2010,D14,Other,2010-01-24T05:00:00,78,Kensington-Chinatown (78),,-79.3981628,858,"{u'type': u'Point', u'coordinates': (-79.3981628, 43.6502647)}",-79.3981628,43.6502647
859,431,3281627,2010,D41,Stabbing,2010-01-27T05:00:00,119,Wexford/Maryvale (119),,-79.3170853,859,"{u'type': u'Point', u'coordinates': (-79.3170853, 43.7620239)}",-79.3170853,43.7620239
860,432,3591551,2009,D52,Other,2009-12-18T05:00:00,78,Kensington-Chinatown (78),,-79.398201,860,"{u'type': u'Point', u'coordinates': (-79.398201, 43.6582603)}",-79.398201,43.6582603
861,433,3543317,2009,D11,Shooting,2009-12-29T05:00:00,90,Junction Area (90),,-79.4789581,861,"{u'type': u'Point', u'coordinates': (-79.4789581, 43.6655655)}",-79.4789581,43.6655655
862,434,3367693,2010,D51,Stabbing,2010-02-03T05:00:00,71,Cabbagetown-South St.James Town (71),,-79.3743515,862,"{u'type': u'Point', u'coordinates': (-79.3743515, 43.6629181)}",-79.3743515,43.6629181
863,435,3922539,2011,D14,Stabbing,2011-01-01T05:00:00,77,Waterfront Communities-The Island (77),,-79.3996735,863,"{u'type': u'Point', u'coordinates': (-79.3996735, 43.6480675)}",-79.3996735,43.6480675
864,436,2885827,2011,D41,Shooting,2011-01-05T05:00:00,125,Ionview (125),,-79.2789001,864,"{u'type': u'Point', u'coordinates': (-79.2789001, 43.7328644)}",-79.2789001,43.7328644
865,437,3737551,2011,D43,Other,2011-01-06T05:00:00,136,West Hill (136),,-79.1947403,865,"{u'type': u'Point', u'coordinates': (-79.1947403, 43.7620163)}",-79.1947403,43.7620163
866,438,4040426,2011,D53,Other,2011-01-12T05:00:00,95,Annex (95),,-79.3966064,866,"{u'type': u'Point', u'coordinates': (-79.3966064, 43.6747284)}",-79.3966064,43.6747284
867,439,4033175,2011,D13,Other,2011-01-13T05:00:00,108,Briar Hill-Belgravia (108),,-79.4384995,867,"{u'type': u'Point', u'coordinates': (-79.4384995, 43.7046242)}",-79.4384995,43.7046242
868,440,3832781,2011,D51,Other,2011-01-23T05:00:00,75,Church-Yonge Corridor (75),,-79.3783493,868,"{u'type': u'Point', u'coordinates': (-79.3783493, 43.6662865)}",-79.3783493,43.6662865
869,441,3713412,2010,D12,Shooting,2010-02-07T05:00:00,30,Brookhaven-Amesbury (30),,-79.5026093,869,"{u'type': u'Point', u'coordinates': (-79.5026093, 43.6984215)}",-79.5026093,43.6984215
870,442,3966773,2011,D31,Shooting,2011-02-01T05:00:00,21,Humber Summit (21),,-79.5490723,870,"{u'type': u'Point', u'coordinates': (-79.5490723, 43.7506523)}",-79.5490723,43.7506523
871,443,3530271,2011,D31,Stabbing,2011-02-05T05:00:00,27,York University Heights (27),,-79.4875946,871,"{u'type': u'Point', u'coordinates': (-79.4875946, 43.7496109)}",-79.4875946,43.7496109
872,444,4017505,2011,D12,Shooting,2011-02-11T05:00:00,112,Beechborough-Greenbrook (112),,-79.4832687,872,"{u'type': u'Point', u'coordinates': (-79.4832687, 43.6934128)}",-79.4832687,43.6934128
873,445,3948450,2011,D43,Shooting,2011-02-11T05:00:00,137,Woburn (137),,-79.221199,873,"{u'type': u'Point', u'coordinates': (-79.221199, 43.7596092)}",-79.221199,43.7596092
874,446,4017400,2011,D12,Shooting,2011-02-16T05:00:00,113,Weston (113),,-79.5094604,874,"{u'type': u'Point', u'coordinates': (-79.5094604, 43.6973038)}",-79.5094604,43.6973038
875,447,3996966,2011,D42,Shooting,2011-02-26T05:00:00,132,Malvern (132),,-79.2147293,875,"{u'type': u'Point', u'coordinates': (-79.2147293, 43.8006172)}",-79.2147293,43.8006172
876,448,4010034,2011,D11,Shooting,2011-03-02T05:00:00,114,Lambton Baby Point (114),,-79.501503,876,"{u'type': u'Point', u'coordinates': (-79.501503, 43.6648865)}",-79.501503,43.6648865
877,449,4029641,2011,D14,Other,2011-03-03T05:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4278564,877,"{u'type': u'Point', u'coordinates': (-79.4278564, 43.6672211)}",-79.4278564,43.6672211
878,450,3973677,2011,D23,Shooting,2011-03-20T04:00:00,6,Kingsview Village-The Westway (6),,-79.5521545,878,"{u'type': u'Point', u'coordinates': (-79.5521545, 43.695797)}",-79.5521545,43.695797
879,451,3914456,2011,D11,Other,2011-03-21T04:00:00,85,South Parkdale (85),,-79.4372711,879,"{u'type': u'Point', u'coordinates': (-79.4372711, 43.6369286)}",-79.4372711,43.6369286
880,452,3981811,2011,D41,Shooting,2011-03-28T04:00:00,138,Eglinton East (138),,-79.2568359,880,"{u'type': u'Point', u'coordinates': (-79.2568359, 43.7348099)}",-79.2568359,43.7348099
881,453,3736070,2011,D55,Shooting,2011-03-28T04:00:00,64,Woodbine Corridor (64),,-79.3125916,881,"{u'type': u'Point', u'coordinates': (-79.3125916, 43.6672478)}",-79.3125916,43.6672478
882,454,3985830,2011,D31,Other,2011-04-15T04:00:00,27,York University Heights (27),,-79.5026703,882,"{u'type': u'Point', u'coordinates': (-79.5026703, 43.7653809)}",-79.5026703,43.7653809
883,455,3942884,2011,D54,Other,2011-04-06T04:00:00,66,Danforth (66),,-79.3249664,883,"{u'type': u'Point', u'coordinates': (-79.3249664, 43.6865997)}",-79.3249664,43.6865997
884,456,3832638,2011,D23,Shooting,2011-04-30T04:00:00,4,Rexdale-Kipling (4),,-79.5596924,884,"{u'type': u'Point', u'coordinates': (-79.5596924, 43.7133217)}",-79.5596924,43.7133217
885,457,3985926,2011,D42,Shooting,2011-05-26T04:00:00,117,L'Amoreaux (117),,-79.3314133,885,"{u'type': u'Point', u'coordinates': (-79.3314133, 43.7931099)}",-79.3314133,43.7931099
886,458,3448094,2010,D31,Shooting,2010-02-08T05:00:00,28,Rustic (28),,-79.5047607,886,"{u'type': u'Point', u'coordinates': (-79.5047607, 43.715744)}",-79.5047607,43.715744
887,459,4047557,2011,D23,Shooting,2011-05-29T04:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5928192,887,"{u'type': u'Point', u'coordinates': (-79.5928192, 43.7390823)}",-79.5928192,43.7390823
888,460,3593600,2010,D55,Other,2010-02-15T05:00:00,70,South Riverdale (70),,-79.3097534,888,"{u'type': u'Point', u'coordinates': (-79.3097534, 43.6633987)}",-79.3097534,43.6633987
889,461,3456178,2010,D43,Other,2010-02-14T05:00:00,138,Eglinton East (138),,-79.2379379,889,"{u'type': u'Point', u'coordinates': (-79.2379379, 43.7381363)}",-79.2379379,43.7381363
890,462,3582659,2011,D31,Shooting,2011-06-16T04:00:00,25,Glenfield-Jane Heights (25),,-79.5164871,890,"{u'type': u'Point', u'coordinates': (-79.5164871, 43.7525101)}",-79.5164871,43.7525101
891,463,4071110,2011,D33,Stabbing,2011-07-01T04:00:00,43,Victoria Village (43),,-79.3043823,891,"{u'type': u'Point', u'coordinates': (-79.3043823, 43.7288933)}",-79.3043823,43.7288933
892,464,3984179,2011,D43,Stabbing,2011-07-22T04:00:00,139,Scarborough Village (139),,-79.2221069,892,"{u'type': u'Point', u'coordinates': (-79.2221069, 43.7424889)}",-79.2221069,43.7424889
893,465,3429437,2011,D22,Shooting,2011-07-29T04:00:00,14,Islington-City Centre West (14),,-79.5632248,893,"{u'type': u'Point', u'coordinates': (-79.5632248, 43.6526527)}",-79.5632248,43.6526527
894,466,3794249,2011,D12,Other,2011-07-29T04:00:00,115,Mount Dennis (115),,-79.4931412,894,"{u'type': u'Point', u'coordinates': (-79.4931412, 43.6883087)}",-79.4931412,43.6883087
895,467,4119820,2011,D12,Shooting,2011-07-31T04:00:00,115,Mount Dennis (115),,-79.5079803,895,"{u'type': u'Point', u'coordinates': (-79.5079803, 43.6912079)}",-79.5079803,43.6912079
896,468,3443263,2011,D31,Stabbing,2011-08-10T04:00:00,26,Downsview-Roding-CFB (26),,-79.4837036,896,"{u'type': u'Point', u'coordinates': (-79.4837036, 43.726284)}",-79.4837036,43.726284
897,469,4082526,2011,D31,Shooting,2011-08-20T04:00:00,26,Downsview-Roding-CFB (26),,-79.4942398,897,"{u'type': u'Point', u'coordinates': (-79.4942398, 43.7431068)}",-79.4942398,43.7431068
898,470,4131492,2011,D32,Shooting,2011-08-23T04:00:00,33,Clanton Park (33),,-79.4364471,898,"{u'type': u'Point', u'coordinates': (-79.4364471, 43.7412224)}",-79.4364471,43.7412224
899,471,3721549,2011,D11,Shooting,2011-08-27T04:00:00,114,Lambton Baby Point (114),,-79.501503,899,"{u'type': u'Point', u'coordinates': (-79.501503, 43.6648865)}",-79.501503,43.6648865
900,472,4137445,2011,D43,Other,2011-09-11T04:00:00,137,Woburn (137),,-79.249855,900,"{u'type': u'Point', u'coordinates': (-79.249855, 43.7725296)}",-79.249855,43.7725296
901,473,3156934,2011,D41,Shooting,2011-09-17T04:00:00,120,Clairlea-Birchmount (120),,-79.2681274,901,"{u'type': u'Point', u'coordinates': (-79.2681274, 43.7070007)}",-79.2681274,43.7070007
902,474,4136529,2011,D14,Shooting,2011-10-02T04:00:00,81,Trinity-Bellwoods (81),,-79.4159393,902,"{u'type': u'Point', u'coordinates': (-79.4159393, 43.6471863)}",-79.4159393,43.6471863
903,475,357703,2010,D43,Shooting,2010-03-11T05:00:00,136,West Hill (136),,-79.1994705,903,"{u'type': u'Point', u'coordinates': (-79.1994705, 43.7654495)}",-79.1994705,43.7654495
904,476,3887747,2011,D54,Shooting,2011-10-09T04:00:00,43,Victoria Village (43),,-79.2992859,904,"{u'type': u'Point', u'coordinates': (-79.2992859, 43.7166748)}",-79.2992859,43.7166748
905,477,4156058,2011,D54,Shooting,2011-10-14T04:00:00,61,Taylor-Massey (61),,-79.3006058,905,"{u'type': u'Point', u'coordinates': (-79.3006058, 43.6943817)}",-79.3006058,43.6943817
906,478,3680160,2010,D41,Other,2010-03-13T05:00:00,119,Wexford/Maryvale (119),,-79.3133774,906,"{u'type': u'Point', u'coordinates': (-79.3133774, 43.7665482)}",-79.3133774,43.7665482
907,479,4244358,2011,D31,Shooting,2011-10-15T04:00:00,24,Black Creek (24),,-79.5098801,907,"{u'type': u'Point', u'coordinates': (-79.5098801, 43.7634354)}",-79.5098801,43.7634354
908,480,4219112,2011,D22,Shooting,2011-10-21T04:00:00,13,Etobicoke West Mall (13),,-79.5761642,908,"{u'type': u'Point', u'coordinates': (-79.5761642, 43.6485023)}",-79.5761642,43.6485023
909,481,4188550,2011,D31,Shooting,2011-10-28T04:00:00,26,Downsview-Roding-CFB (26),,-79.5086136,909,"{u'type': u'Point', u'coordinates': (-79.5086136, 43.7300453)}",-79.5086136,43.7300453
910,482,3657524,2010,D11,Other,2010-04-04T04:00:00,87,High Park-Swansea (87),,-79.4534454,910,"{u'type': u'Point', u'coordinates': (-79.4534454, 43.6550331)}",-79.4534454,43.6550331
911,483,4187348,2011,D55,Shooting,2011-11-29T05:00:00,70,South Riverdale (70),,-79.3229218,911,"{u'type': u'Point', u'coordinates': (-79.3229218, 43.6523476)}",-79.3229218,43.6523476
912,484,4253053,2011,D32,Stabbing,2011-12-02T05:00:00,50,Newtonbrook East (50),,-79.4074631,912,"{u'type': u'Point', u'coordinates': (-79.4074631, 43.7825012)}",-79.4074631,43.7825012
913,485,3034132,2011,D32,Stabbing,2011-12-03T05:00:00,39,Bedford Park-Nortown (39),,-79.4238663,913,"{u'type': u'Point', u'coordinates': (-79.4238663, 43.7393761)}",-79.4238663,43.7393761
914,486,3733844,2010,D51,Other,2010-04-28T04:00:00,73,Moss Park (73),,-79.3694611,914,"{u'type': u'Point', u'coordinates': (-79.3694611, 43.6545258)}",-79.3694611,43.6545258
915,487,4266197,2011,D43,Shooting,2011-12-30T05:00:00,137,Woburn (137),,-79.2056274,915,"{u'type': u'Point', u'coordinates': (-79.2056274, 43.7640533)}",-79.2056274,43.7640533
916,488,4355679,2011,D14,Stabbing,2011-12-31T05:00:00,78,Kensington-Chinatown (78),,-79.3998718,916,"{u'type': u'Point', u'coordinates': (-79.3998718, 43.6525536)}",-79.3998718,43.6525536
917,489,4191912,2011,D51,Other,2011-12-26T05:00:00,72,Regent Park (72),,-79.3586884,917,"{u'type': u'Point', u'coordinates': (-79.3586884, 43.6624184)}",-79.3586884,43.6624184
918,490,4136582,2011,D12,Other,2011-12-02T05:00:00,30,Brookhaven-Amesbury (30),,-79.5038376,918,"{u'type': u'Point', u'coordinates': (-79.5038376, 43.7028809)}",-79.5038376,43.7028809
919,491,39593058,2011,D42,Other,2011-02-19T05:00:00,132,Malvern (132),,-79.2303696,919,"{u'type': u'Point', u'coordinates': (-79.2303696, 43.7919121)}",-79.2303696,43.7919121
920,492,3427476,2010,D13,Shooting,2010-05-03T04:00:00,107,Oakwood Village (107),,-79.4337769,920,"{u'type': u'Point', u'coordinates': (-79.4337769, 43.684906)}",-79.4337769,43.684906
921,493,3709341,2010,D42,Stabbing,2010-05-10T04:00:00,117,L'Amoreaux (117),,-79.3123169,921,"{u'type': u'Point', u'coordinates': (-79.3123169, 43.7974892)}",-79.3123169,43.7974892
922,494,3577964,2010,D12,Shooting,2010-05-17T04:00:00,112,Beechborough-Greenbrook (112),,-79.4703979,922,"{u'type': u'Point', u'coordinates': (-79.4703979, 43.691227)}",-79.4703979,43.691227
923,495,3746928,2010,D12,Other,2010-05-31T04:00:00,30,Brookhaven-Amesbury (30),,-79.5028915,923,"{u'type': u'Point', u'coordinates': (-79.5028915, 43.6995544)}",-79.5028915,43.6995544
924,496,4194029,2012,D42,Shooting,2012-01-01T05:00:00,120,Clairlea-Birchmount (120),,-79.2827606,924,"{u'type': u'Point', u'coordinates': (-79.2827606, 43.7279472)}",-79.2827606,43.7279472
925,497,3665859,2012,D14,Stabbing,2012-01-01T05:00:00,82,Niagara (82),,-79.4171066,925,"{u'type': u'Point', u'coordinates': (-79.4171066, 43.6386528)}",-79.4171066,43.6386528
926,498,30000227,2012,D53,Other,2012-01-01T05:00:00,56,Leaside-Bennington (56),,-79.3654938,926,"{u'type': u'Point', u'coordinates': (-79.3654938, 43.7053604)}",-79.3654938,43.7053604
927,499,4205598,2012,D43,Shooting,2012-01-21T05:00:00,119,Wexford/Maryvale (119),,-79.2778625,927,"{u'type': u'Point', u'coordinates': (-79.2778625, 43.7299652)}",-79.2778625,43.7299652
928,500,4042332,2012,D42,Shooting,2012-01-24T05:00:00,132,Malvern (132),,-79.2209244,928,"{u'type': u'Point', u'coordinates': (-79.2209244, 43.8055801)}",-79.2209244,43.8055801
929,629,5162653,2013,D11,Shooting,2013-08-05T04:00:00,87,High Park-Swansea (87),,-79.4706421,929,"{u'type': u'Point', u'coordinates': (-79.4706421, 43.6378784)}",-79.4706421,43.6378784
930,630,5096311,2013,D54,Stabbing,2013-06-27T04:00:00,57,Broadview North (57),,-79.3572159,930,"{u'type': u'Point', u'coordinates': (-79.3572159, 43.68293)}",-79.3572159,43.68293
931,631,5143553,2013,D23,Shooting,2013-08-12T04:00:00,5,Elms-Old Rexdale (5),,-79.5457153,931,"{u'type': u'Point', u'coordinates': (-79.5457153, 43.7212753)}",-79.5457153,43.7212753
932,632,5159817,2013,D31,Shooting,2013-07-28T04:00:00,25,Glenfield-Jane Heights (25),,-79.5160751,932,"{u'type': u'Point', u'coordinates': (-79.5160751, 43.7507401)}",-79.5160751,43.7507401
933,633,5192957,2013,D31,Shooting,2013-08-23T04:00:00,25,Glenfield-Jane Heights (25),,-79.5104523,933,"{u'type': u'Point', u'coordinates': (-79.5104523, 43.7492294)}",-79.5104523,43.7492294
934,634,GO-20141326860,2014,D41,Other,2014-01-14T05:00:00,119,Wexford/Maryvale (119),,-79.2895889,934,"{u'type': u'Point', u'coordinates': (-79.2895889, 43.7591324)}",-79.2895889,43.7591324
935,635,5192957,2013,D31,Shooting,2013-08-23T04:00:00,25,Glenfield-Jane Heights (25),,-79.5104523,935,"{u'type': u'Point', u'coordinates': (-79.5104523, 43.7492294)}",-79.5104523,43.7492294
936,636,GO-20141428622,2014,D23,Shooting,2014-01-29T05:00:00,8,Humber Heights-Westmount (8),,-79.5173416,936,"{u'type': u'Point', u'coordinates': (-79.5173416, 43.6946144)}",-79.5173416,43.6946144
937,637,GO-20141431240,2014,D43,Other,2014-01-29T05:00:00,137,Woburn (137),,-79.2201233,937,"{u'type': u'Point', u'coordinates': (-79.2201233, 43.7703896)}",-79.2201233,43.7703896
938,638,GO-20141381673,2014,D54,Stabbing,2014-02-02T05:00:00,54,O'Connor-Parkview (54),,-79.297287,938,"{u'type': u'Point', u'coordinates': (-79.297287, 43.7022209)}",-79.297287,43.7022209
939,639,GO-20141462653,2014,D41,Other,2014-02-03T05:00:00,119,Wexford/Maryvale (119),,-79.302269,939,"{u'type': u'Point', u'coordinates': (-79.302269, 43.7694817)}",-79.302269,43.7694817
940,640,GO-20141470629,2014,D32,Shooting,2014-02-04T05:00:00,105,Lawrence Park North (105),,-79.4043961,940,"{u'type': u'Point', u'coordinates': (-79.4043961, 43.7336693)}",-79.4043961,43.7336693
941,641,GO-20141500533,2014,D22,Shooting,2014-02-09T05:00:00,20,Alderwood (20),,-79.5529938,941,"{u'type': u'Point', u'coordinates': (-79.5529938, 43.6088715)}",-79.5529938,43.6088715
942,642,GO-20141518863,2014,D23,Stabbing,2014-02-12T05:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5826874,942,"{u'type': u'Point', u'coordinates': (-79.5826874, 43.7383919)}",-79.5826874,43.7383919
943,643,GO-20141663866,2014,D54,Shooting,2014-03-08T05:00:00,44,Flemingdon Park (44),,-79.3373184,943,"{u'type': u'Point', u'coordinates': (-79.3373184, 43.7165565)}",-79.3373184,43.7165565
944,644,GO-20141667340,2014,D22,Stabbing,2014-03-09T05:00:00,14,Islington-City Centre West (14),,-79.5177612,944,"{u'type': u'Point', u'coordinates': (-79.5177612, 43.6308784)}",-79.5177612,43.6308784
945,645,5143282,2013,D12,Shooting,2013-09-03T04:00:00,113,Weston (113),,-79.5283203,945,"{u'type': u'Point', u'coordinates': (-79.5283203, 43.7045479)}",-79.5283203,43.7045479
946,646,5114771,2013,D33,Stabbing,2013-09-12T04:00:00,48,Hillcrest Village (48),,-79.3673172,946,"{u'type': u'Point', u'coordinates': (-79.3673172, 43.8060379)}",-79.3673172,43.8060379
947,647,5245469,2013,D54,Stabbing,2013-09-14T04:00:00,66,Danforth (66),,-79.3236389,947,"{u'type': u'Point', u'coordinates': (-79.3236389, 43.6833687)}",-79.3236389,43.6833687
948,648,5269597,2013,D23,Shooting,2013-09-17T04:00:00,7,Willowridge-Martingrove-Richview (7),,-79.5704117,948,"{u'type': u'Point', u'coordinates': (-79.5704117, 43.676342)}",-79.5704117,43.676342
949,649,GO-20141668180,2014,D55,Other,2014-03-12T04:00:00,65,Greenwood-Coxwell (65),,-79.3308105,949,"{u'type': u'Point', u'coordinates': (-79.3308105, 43.680378)}",-79.3308105,43.680378
950,650,GO-20141703051,2014,D43,Stabbing,2014-03-15T04:00:00,137,Woburn (137),,-79.233078,950,"{u'type': u'Point', u'coordinates': (-79.233078, 43.7581863)}",-79.233078,43.7581863
951,651,5126688,2013,D12,Stabbing,2013-09-20T04:00:00,112,Beechborough-Greenbrook (112),,-79.4676971,951,"{u'type': u'Point', u'coordinates': (-79.4676971, 43.6917191)}",-79.4676971,43.6917191
952,652,GO-20141703847,2014,D55,Stabbing,2014-03-15T04:00:00,70,South Riverdale (70),,-79.3513565,952,"{u'type': u'Point', u'coordinates': (-79.3513565, 43.662468)}",-79.3513565,43.662468
953,653,GO-20141731923,2014,D55,Shooting,2014-03-19T04:00:00,62,East End-Danforth (62),,-79.3106689,953,"{u'type': u'Point', u'coordinates': (-79.3106689, 43.6861649)}",-79.3106689,43.6861649
954,654,GO-20141731923,2014,D55,Shooting,2014-03-19T04:00:00,62,East End-Danforth (62),,-79.3106689,954,"{u'type': u'Point', u'coordinates': (-79.3106689, 43.6861649)}",-79.3106689,43.6861649
955,655,GO-20141766614,2014,D11,Shooting,2014-03-25T04:00:00,91,Weston-Pellam Park (91),,-79.4523697,955,"{u'type': u'Point', u'coordinates': (-79.4523697, 43.6684875)}",-79.4523697,43.6684875
956,656,GO-20141824235,2014,D51,Shooting,2014-04-04T04:00:00,71,Cabbagetown-South St.James Town (71),,-79.3680573,956,"{u'type': u'Point', u'coordinates': (-79.3680573, 43.6644669)}",-79.3680573,43.6644669
957,657,GO-20141880069,2014,D42,Shooting,2014-04-12T04:00:00,131,Rouge (131),,-79.2130203,957,"{u'type': u'Point', u'coordinates': (-79.2130203, 43.8190956)}",-79.2130203,43.8190956
958,658,5128923,2013,D12,Stabbing,2013-10-13T04:00:00,113,Weston (113),,-79.5195084,958,"{u'type': u'Point', u'coordinates': (-79.5195084, 43.7025185)}",-79.5195084,43.7025185
959,659,GO-20142003751,2014,D13,Shooting,2014-05-02T04:00:00,107,Oakwood Village (107),,-79.4473343,959,"{u'type': u'Point', u'coordinates': (-79.4473343, 43.6963615)}",-79.4473343,43.6963615
960,660,GO-20142145283,2014,D55,Shooting,2014-05-24T04:00:00,65,Greenwood-Coxwell (65),,-79.3282013,960,"{u'type': u'Point', u'coordinates': (-79.3282013, 43.6743202)}",-79.3282013,43.6743202
961,661,GO-20142242196,2014,D42,Other,2014-06-10T04:00:00,129,Agincourt North (129),,-79.2875366,961,"{u'type': u'Point', u'coordinates': (-79.2875366, 43.8082924)}",-79.2875366,43.8082924
962,662,GO-20142439822,2014,D51,Shooting,2014-07-06T04:00:00,73,Moss Park (73),,-79.3734589,962,"{u'type': u'Point', u'coordinates': (-79.3734589, 43.6573067)}",-79.3734589,43.6573067
963,663,GO-20142452482,2014,D32,Shooting,2014-07-08T04:00:00,31,Yorkdale-Glen Park (31),,-79.4482269,963,"{u'type': u'Point', u'coordinates': (-79.4482269, 43.7191162)}",-79.4482269,43.7191162
964,664,GO-20142499434,2014,D33,Other,2014-07-15T04:00:00,46,Pleasant View (46),,-79.3270569,964,"{u'type': u'Point', u'coordinates': (-79.3270569, 43.7838783)}",-79.3270569,43.7838783
965,665,GO-20142665166,2014,D22,Stabbing,2014-08-09T04:00:00,13,Etobicoke West Mall (13),,-79.5722122,965,"{u'type': u'Point', u'coordinates': (-79.5722122, 43.6523972)}",-79.5722122,43.6523972
966,666,GO-20142728301,2014,D12,Shooting,2014-08-18T04:00:00,115,Mount Dennis (115),,-79.4988251,966,"{u'type': u'Point', u'coordinates': (-79.4988251, 43.6844788)}",-79.4988251,43.6844788
967,667,GO-20142777149,2014,D14,Shooting,2014-08-26T04:00:00,77,Waterfront Communities-The Island (77),,-79.3944855,967,"{u'type': u'Point', u'coordinates': (-79.3944855, 43.6440315)}",-79.3944855,43.6440315
968,668,GO-20142804113,2014,D14,Other,2014-08-30T04:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.426857,968,"{u'type': u'Point', u'coordinates': (-79.426857, 43.6617393)}",-79.426857,43.6617393
969,669,GO-20141272537,2014,D51,Other,2014-01-03T05:00:00,74,North St.James Town (74),,-79.3737793,969,"{u'type': u'Point', u'coordinates': (-79.3737793, 43.6672974)}",-79.3737793,43.6672974
970,670,GO-20142849540,2014,D51,Other,2014-09-05T04:00:00,71,Cabbagetown-South St.James Town (71),,-79.3695602,970,"{u'type': u'Point', u'coordinates': (-79.3695602, 43.6681747)}",-79.3695602,43.6681747
971,671,GO-20142870125,2014,D54,Stabbing,2014-09-08T04:00:00,62,East End-Danforth (62),,-79.2967682,971,"{u'type': u'Point', u'coordinates': (-79.2967682, 43.6893082)}",-79.2967682,43.6893082
972,672,GO-20142870490,2014,D12,Shooting,2014-09-08T04:00:00,113,Weston (113),,-79.5038376,972,"{u'type': u'Point', u'coordinates': (-79.5038376, 43.7028809)}",-79.5038376,43.7028809
973,673,GO-20142886898,2014,D32,Shooting,2014-09-11T04:00:00,40,St.Andrew-Windfields (40),,-79.3953781,973,"{u'type': u'Point', u'coordinates': (-79.3953781, 43.7600479)}",-79.3953781,43.7600479
974,674,GO-20142891423,2014,D22,Other,2014-09-11T04:00:00,14,Islington-City Centre West (14),,-79.5305557,974,"{u'type': u'Point', u'coordinates': (-79.5305557, 43.6467743)}",-79.5305557,43.6467743
975,675,GO-20142905498,2014,D43,Shooting,2014-09-14T04:00:00,137,Woburn (137),,-79.2247086,975,"{u'type': u'Point', u'coordinates': (-79.2247086, 43.757843)}",-79.2247086,43.757843
976,676,GO-20142910832,2014,D33,Other,2014-09-14T04:00:00,47,Don Valley Village (47),,-79.3516541,976,"{u'type': u'Point', u'coordinates': (-79.3516541, 43.7876511)}",-79.3516541,43.7876511
977,677,GO-20142929457,2014,D31,Shooting,2014-09-17T04:00:00,27,York University Heights (27),,-79.5005188,977,"{u'type': u'Point', u'coordinates': (-79.5005188, 43.7622452)}",-79.5005188,43.7622452
978,678,GO-20142966747,2014,D23,Stabbing,2014-09-23T04:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5838089,978,"{u'type': u'Point', u'coordinates': (-79.5838089, 43.7468147)}",-79.5838089,43.7468147
979,679,GO-20142992607,2014,D54,Stabbing,2014-09-27T04:00:00,66,Danforth (66),,-79.3313522,979,"{u'type': u'Point', u'coordinates': (-79.3313522, 43.6817131)}",-79.3313522,43.6817131
980,680,GO-20143005270,2014,D43,Shooting,2014-09-29T04:00:00,139,Scarborough Village (139),,-79.2205582,980,"{u'type': u'Point', u'coordinates': (-79.2205582, 43.742836)}",-79.2205582,43.742836
981,681,GO-20143017592,2014,D13,Stabbing,2014-09-30T04:00:00,107,Oakwood Village (107),,-79.4449997,981,"{u'type': u'Point', u'coordinates': (-79.4449997, 43.6960716)}",-79.4449997,43.6960716
982,682,GO-20143045566,2014,D12,Shooting,2014-10-05T04:00:00,90,Junction Area (90),,-79.4740753,982,"{u'type': u'Point', u'coordinates': (-79.4740753, 43.6789017)}",-79.4740753,43.6789017
983,683,GO-20143053009,2014,D23,Shooting,2014-10-06T04:00:00,6,Kingsview Village-The Westway (6),,-79.5455322,983,"{u'type': u'Point', u'coordinates': (-79.5455322, 43.700695)}",-79.5455322,43.700695
984,684,GO-20143053009,2014,D23,Shooting,2014-10-06T04:00:00,6,Kingsview Village-The Westway (6),,-79.5455322,984,"{u'type': u'Point', u'coordinates': (-79.5455322, 43.700695)}",-79.5455322,43.700695
985,685,GO-20143053896,2014,D51,Shooting,2014-10-06T04:00:00,72,Regent Park (72),,-79.3637543,985,"{u'type': u'Point', u'coordinates': (-79.3637543, 43.6572227)}",-79.3637543,43.6572227
986,686,GO-20143094406,2014,D33,Other,2014-10-13T04:00:00,47,Don Valley Village (47),,-79.3611526,986,"{u'type': u'Point', u'coordinates': (-79.3611526, 43.790741)}",-79.3611526,43.790741
987,687,GO-20143107536,2014,D11,Other,2014-10-15T04:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4381866,987,"{u'type': u'Point', u'coordinates': (-79.4381866, 43.6664314)}",-79.4381866,43.6664314
988,688,GO-20143208371,2014,D31,Shooting,2014-10-30T04:00:00,26,Downsview-Roding-CFB (26),,-79.4860001,988,"{u'type': u'Point', u'coordinates': (-79.4860001, 43.7428703)}",-79.4860001,43.7428703
989,689,GO-20143252379,2014,D12,Shooting,2014-11-06T05:00:00,110,Keelesdale-Eglinton West (110),,-79.4715118,989,"{u'type': u'Point', u'coordinates': (-79.4715118, 43.690979)}",-79.4715118,43.690979
